step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
39,PAYMENT,3610.2693703223053,C256556939,149534.76944646443,145924.5000761421,M698744722,29753.298429314913,33363.56779963722,0,0
57,DEBIT,871.29049564855,C180465335,37673.56105678423,36802.27056113568,C343412838,523660.72678080195,524532.0172764505,0,0
81,CASH_OUT,204021.21164849325,C752200823,120810.89393655122,0.0,C774356208,178506.01263377114,190620.7652704014,1,1
34,DEBIT,32320.11572035959,C647803918,268709.03647896915,236388.92075860957,C338686166,392383.65751999925,424703.77324035886,0,0
41,CASH_OUT,29549.10068836927,C911146578,61430.73627170022,31881.635583330946,C417447056,451219.6002283777,480768.7009167469,0,0
93,CASH_IN,50407.57300698028,C545739995,27992.511059564036,0.0,C865083354,162886.72966165392,213294.30266863422,0,0
73,CASH_OUT,15247.11603624104,C560987815,249808.74815072306,234561.63211448202,C678772224,229145.35239846123,244392.46843470226,0,0
13,DEBIT,2118.6475107166725,C679203240,63915.90521086733,61797.25770015066,C158301953,239943.46768825845,242062.1151989751,0,0
70,CASH_OUT,221339.87754082348,C780276676,52397.72395045112,0.0,C147087075,123415.38999657238,141193.5019413536,1,1
6,CASH_IN,30147.230669599732,C212169924,43596.79838776443,13449.567718164697,C534641260,114128.66016967782,144275.89083927756,0,0
84,CASH_IN,1969.493173486717,C109227525,54994.23932155486,53024.74614806814,C235151840,41205.23339252276,43174.72656600948,0,0
52,CASH_OUT,3800.7280526084874,C880188374,111980.89209359101,108180.16404098252,C371670243,96873.92491631805,100674.65296892654,0,0
3,CASH_IN,257.33631940344276,C583427906,56866.59651600801,56609.26019660456,C390662593,936776.4676689715,937033.803988375,0,0
81,CASH_IN,18020.935392961153,C453165540,39189.34538902328,21168.409996062124,C744971715,62904.2284859475,80925.16387890864,0,0
63,CASH_OUT,43570.39409306021,C836572576,136116.34662856816,92545.95253550795,C608165519,287467.77617602306,331038.1702690833,0,0
49,DEBIT,22223.493917428812,C792875690,22686.475017506375,462.9811000775626,C400809987,12236.292751863053,34459.78666929186,0,0
76,CASH_IN,80402.26186246863,C497078649,22556.36331524794,0.0,C679448888,126022.75733954333,206425.01920201196,0,0
47,CASH_IN,1312.1582508634838,C541714836,119216.12908681243,117903.97083594895,C974536904,12037.096682757208,13349.254933620692,0,0
55,CASH_IN,46671.10975340316,C101715027,201520.2041665674,154849.09441316425,C122490736,129176.372364046,175847.48211744917,0,0
64,TRANSFER,837916.118563488,C694214630,27603.132607487772,0.0,C401758676,5587.829844314954,39245.34602766628,1,1
65,CASH_OUT,7554.595678933557,C124100496,21211.08546684435,13656.489787910792,C414592534,190018.5119202998,197573.10759923334,0,0
81,DEBIT,72642.26008812501,C995476956,110958.99673733902,38316.73664921401,C848490483,176623.95439292342,249266.21448104843,0,0
67,DEBIT,6801.798780972554,C799420735,96969.81588690393,90168.01710593137,C908240507,319742.35140367044,326544.150184643,0,0
90,PAYMENT,44029.48225039333,C514640765,59285.37044270199,15255.88819230866,M595177844,175071.125806824,219100.60805721735,0,0
15,CASH_IN,42540.42433985926,C281890777,10077.177101149478,0.0,C429006977,520735.7732523884,563276.1975922476,0,0
32,CASH_IN,28358.074905934925,C691236891,9627.461880620487,0.0,C392191682,305668.0268388373,334026.1017447722,0,0
96,PAYMENT,16587.98525899473,C352618081,150211.7369584755,133623.75169948075,M233841305,28464.04206489893,45052.027323893664,0,0
68,DEBIT,2566.7299215882376,C692616921,60105.87621428783,57539.146292699596,C191581806,61705.75614142508,64272.48606301332,0,0
18,TRANSFER,15194.531770265483,C291435660,195169.64964111734,179975.11787085186,C139059206,5316.151345230584,20510.683115496067,0,0
83,TRANSFER,8835.874794046404,C537397227,85503.96040920737,76668.08561516096,C889449515,97595.72365150323,106431.59844554964,0,0
43,DEBIT,31435.223453258885,C981472996,96426.88465413357,64991.66120087468,C313162912,142480.7829145317,173916.0063677906,0,0
35,CASH_IN,28397.03213101491,C576618764,272105.09747433435,243708.06534331944,C568024432,583555.2669136404,611952.2990446553,0,0
78,TRANSFER,48305.49020173557,C938933413,17986.3652763732,0.0,C267885987,147740.83696402574,196046.32716576132,0,0
58,CASH_OUT,308.8245749228975,C725570968,78312.49076487965,78003.66618995676,C300887925,303762.32055314654,304071.14512806945,0,0
33,CASH_OUT,33130.44798440624,C453635517,5989.714895290717,0.0,C433914134,62401.513929510846,95531.96191391708,0,0
14,PAYMENT,55772.025441731734,C139076502,44460.889891615094,0.0,M496987288,33248.331760721885,89020.35720245363,0,0
34,DEBIT,31156.441793589733,C981603669,16028.436893149472,0.0,C150897640,333028.4514285914,364184.8932221811,0,0
61,DEBIT,2799.7121881910275,C504155412,20805.29423322005,18005.582045029023,C749527897,56850.96254422281,59650.67473241384,0,0
4,TRANSFER,1705.4581539050735,C243483573,273021.483266154,271316.02511224896,C973262043,410108.81323834584,411814.2713922509,0,0
88,CASH_IN,431.31138150745386,C146425245,94336.01453442434,93904.70315291689,C872431614,37229.7443773391,37661.05575884655,0,0
59,CASH_OUT,645163.6605584596,C633711818,222708.932104266,0.0,C575610203,381550.6516786049,401377.9862631158,1,1
29,TRANSFER,19877.35879558154,C297802947,58612.437916825336,38735.0791212438,C736418516,296426.80668164056,316304.1654772221,0,0
83,TRANSFER,86733.80968060589,C146392800,91041.63863352995,4307.828952924057,C336303305,188948.67589348948,275682.4855740954,0,0
6,DEBIT,10161.39108052098,C493873262,3262.0833035259975,0.0,C304215450,379718.45072518603,389879.841805707,0,0
97,TRANSFER,8076.536464317755,C970699083,63393.95288056311,55317.41641624536,C254027826,80307.60122018172,88384.13768449948,0,0
49,PAYMENT,19595.93800311988,C830579272,83024.30288153094,63428.364878411056,M706513778,36312.56390127363,55908.50190439351,0,0
40,PAYMENT,34939.069928497556,C286164639,1692.0054454998028,0.0,M739465678,34167.314512967976,69106.38444146553,0,0
83,DEBIT,55230.77743329988,C383688138,155821.82106667117,100591.04363337129,C376757493,63040.505701341135,118271.28313464101,0,0
65,CASH_IN,32513.640682602687,C181704164,35015.76339258242,2502.1227099797325,C956404048,118200.13243732326,150713.77311992596,0,0
69,PAYMENT,11136.015096242987,C695318935,60236.92101925423,49100.90592301125,M601293538,417531.6252392887,428667.64033553173,0,0
27,PAYMENT,20162.459625068273,C820506630,76707.42451195933,56544.96488689105,M267890884,18760.107452354478,38922.56707742275,0,0
80,DEBIT,38810.45601128961,C359665991,485326.6628342696,446516.20682297996,C967912271,493591.1332301548,532401.5892414444,0,0
6,CASH_OUT,13500.814713654021,C550019552,10445.442281083227,0.0,C952907414,519377.03079413256,532877.8455077866,0,0
13,TRANSFER,4894.44926879736,C458156760,81030.94239528466,76136.4931264873,C774217062,259829.95175851192,264724.4010273093,0,0
64,PAYMENT,3729.928571378949,C912687232,75628.75239776017,71898.82382638122,M269749743,461085.05174169585,464814.9803130748,0,0
62,CASH_OUT,13.155140420824829,C443525735,7139.900920510862,7126.745780090037,C882286088,293923.5684174742,293936.72355789505,0,0
99,CASH_IN,25343.850364158003,C310344475,100495.35449935264,75151.50413519464,C885969184,150282.82696320553,175626.67732736352,0,0
19,CASH_OUT,2365.347914608541,C950745952,33806.9719368934,31441.62402228486,C106535202,183633.61170289255,185998.9596175011,0,0
76,DEBIT,5600.021887158031,C738356525,10955.593319907106,5355.571432749075,C910620152,197893.0076476679,203493.02953482594,0,0
80,CASH_OUT,395333.5385930561,C301291776,19679.612687377212,0.0,C877870311,27139.49732162482,34222.41181262028,1,1
43,CASH_IN,16446.884868730336,C135672741,173501.94644628686,157055.06157755654,C312859953,42899.73957329186,59346.62444202219,0,0
74,CASH_OUT,10158.537364883889,C748039642,10995.411949425761,836.8745845418725,C293245463,148202.4186068224,158360.9559717063,0,0
89,DEBIT,22468.549959105807,C383672165,62909.76319005423,40441.21323094843,C447639537,24485.129557809392,46953.6795169152,0,0
20,PAYMENT,1154.9281988376626,C863638050,21725.234010035972,20570.30581119831,M738658711,670363.170168954,671518.0983677916,0,0
95,CASH_OUT,512166.9844449494,C290707145,17711.894836371663,0.0,C774506386,141500.8619400549,144157.25749034638,1,1
68,PAYMENT,13841.428595482019,C320072139,23030.88602078638,9189.457425304361,M682013628,95634.95076867544,109476.37936415746,0,0
44,CASH_OUT,8228.543597399437,C299439561,67881.62299732973,59653.07939993029,C902164248,34285.82804974242,42514.37164714186,0,0
23,PAYMENT,7024.236964625735,C885814069,27153.109925337194,20128.87296071146,M755590394,107753.7844604741,114778.02142509983,0,0
2,CASH_OUT,1397.6034803819648,C729107169,10173.70332427594,8776.099843893975,C830780312,72029.38915708178,73426.99263746374,0,0
22,CASH_IN,45223.355522783764,C104634391,161646.6904254604,116423.33490267664,C975064218,18407.08719160348,63630.442714387245,0,0
57,TRANSFER,23551.333266341328,C760034046,77614.06108754715,54062.727821205815,C118728223,682281.6384298491,705832.9716961904,0,0
72,CASH_IN,2603.4775754505713,C583268885,17061.473268884904,14457.995693434332,C535660170,61570.995783880026,64174.473359330594,0,0
7,PAYMENT,1355.1580712305015,C950288655,63757.97457391864,62402.81650268814,M404187844,234540.2086568059,235895.3667280364,0,0
78,DEBIT,73685.87491061234,C369151756,7081.1488318070315,0.0,C995945323,19153.007048008185,92838.88195862054,0,0
56,CASH_IN,22872.104660216053,C833440355,86852.4576629514,63980.353002735355,C485676320,488758.3371263918,511630.4417866079,0,0
67,TRANSFER,10817.013639089233,C457781859,41597.73985219748,30780.72621310825,C241350802,178686.52192340576,189503.535562495,0,0
16,PAYMENT,24205.193034574284,C923759677,10928.88097898529,0.0,M718308970,213930.34493694984,238135.5379715241,0,0
83,CASH_IN,28248.955193719536,C897061034,20290.456074372236,0.0,C298317166,304454.30677136354,332703.2619650831,0,0
51,CASH_OUT,30289.118801264663,C301845663,42419.34510760564,12130.226306340974,C519980408,186237.89818140626,216527.01698267093,0,0
82,DEBIT,13007.053441539607,C133776706,164199.96084565765,151192.90740411804,C619350287,14709.386186980992,27716.4396285206,0,0
80,PAYMENT,11248.265036080964,C128461914,19086.47819154344,7838.213155462476,M604795874,112277.31924953328,123525.58428561424,0,0
72,CASH_IN,231.78688788935239,C380905426,11615.660818628658,11383.873930739304,C178710282,60770.44641690671,61002.23330479606,0,0
97,PAYMENT,52234.94503207391,C834826709,72554.43605063211,20319.491018558198,M980818890,133385.59385800047,185620.5388900744,0,0
12,CASH_OUT,18501.896229497994,C117032888,81802.34830118887,63300.45207169088,C294362057,103612.0668175109,122113.9630470089,0,0
53,TRANSFER,4551.875292622436,C992977600,9457.589888871089,4905.714596248653,C944417988,350353.71512357314,354905.59041619557,0,0
75,CASH_IN,50425.672676380374,C972565700,33475.19879879234,0.0,C623367894,56750.64070425836,107176.31338063873,0,0
5,PAYMENT,49296.06375204254,C184340144,30484.727238258474,0.0,M901928630,44954.23986245384,94250.30361449637,0,0
27,PAYMENT,90544.87912733032,C390145824,20606.719754090132,0.0,M145235480,634428.4855960669,724973.3647233972,0,0
12,PAYMENT,41448.44773248089,C546753906,37926.844745899376,0.0,M913709260,597222.196946752,638670.644679233,0,0
17,TRANSFER,122254.53068934908,C836295698,3781.4554258087655,0.0,C924765550,1006115.5127069815,1128370.0433963307,0,0
6,PAYMENT,5622.4394243935085,C165827525,105425.99082063652,99803.55139624301,M571207263,168042.21003865346,173664.64946304695,0,0
97,DEBIT,36944.822961647915,C367754638,446429.1044767774,409484.28151512943,C407261345,24014.522079202434,60959.34504085035,0,0
5,DEBIT,34645.3099179756,C603995107,100524.9733715952,65879.6634536196,C507493643,424332.47071314586,458977.7806311215,0,0
57,PAYMENT,5261.735124077915,C238001015,44797.047267574075,39535.31214349616,M725736663,31357.660720217995,36619.39584429591,0,0
28,DEBIT,2082.519283936101,C524138592,110235.01692848974,108152.49764455364,C143372007,33824.44870017773,35906.967984113835,0,0
78,CASH_IN,77679.21017853191,C149476122,84750.16968821285,7070.959509680935,C754632468,42984.876157013205,120664.08633554511,0,0
69,DEBIT,7030.235955025333,C444595376,187573.64548513174,180543.4095301064,C118696830,211927.64929852227,218957.8852535476,0,0
59,PAYMENT,40952.08785323668,C987716938,97252.92891583675,56300.84106260007,M337246386,22678.325380477003,63630.41323371368,0,0
33,CASH_OUT,92.71389766798306,C680252400,100533.05865285192,100440.34475518393,C885111675,301269.4603230093,301362.1742206773,0,0
62,CASH_IN,434.9795223707739,C927863574,25059.721332061858,24624.741809691084,C642480278,12003.425416832786,12438.40493920356,0,0
50,TRANSFER,12552.369482118793,C765834144,53721.62095990885,41169.25147779005,C463258400,23407.139148047245,35959.508630166034,0,0
19,PAYMENT,5464.941376611726,C909157672,42222.892944680454,36757.951568068725,M195428999,114004.4491388485,119469.39051546023,0,0
86,TRANSFER,23423.422472166138,C950300653,1149.0956285099387,0.0,C495466828,95340.08116050813,118763.50363267426,0,0
69,CASH_OUT,16684.147805440127,C196141038,37582.970111500596,20898.82230606047,C558516420,915282.8926321879,931967.040437628,0,0
66,TRANSFER,1623.050149366864,C619496247,66565.28852732046,64942.238377953596,C876269813,681426.7336316651,683049.783781032,0,0
94,PAYMENT,3559.7443329670486,C452454044,91591.23864810032,88031.49431513327,M700670504,42065.65560563395,45625.399938601,0,0
47,PAYMENT,9832.070126840792,C878498462,272675.8312269726,262843.7611001318,M437205577,586234.5445717431,596066.614698584,0,0
39,CASH_OUT,4116.172466408464,C459592384,27327.141896988367,23210.969430579902,C737387838,235701.23909038748,239817.41155679594,0,0
68,PAYMENT,31435.734963573046,C850105185,16538.06569348219,0.0,M868635149,105134.78508652424,136570.5200500973,0,0
33,CASH_OUT,10769.491394896892,C199379857,203596.5962543511,192827.1048594542,C803065277,269131.0325607717,279900.52395566856,0,0
13,CASH_OUT,1971.7818186092315,C544946385,284468.63070241845,282496.84888380923,C656045386,460799.14891214966,462770.9307307589,0,0
84,PAYMENT,13256.265473834836,C529225733,66934.12996947694,53677.864495642105,M120951549,39724.71604192757,52980.9815157624,0,0
54,DEBIT,1914.6436402757438,C284633779,12241.236589608136,10326.592949332391,C415480642,43627.28691876947,45541.93055904521,0,0
7,CASH_OUT,2770.8264943972054,C663453479,66434.26418822428,63663.43769382707,C257705308,105093.37792418047,107864.20441857768,0,0
79,PAYMENT,5488.47197050745,C374911936,11590.853661914818,6102.381691407368,M203367151,37076.07115108257,42564.543121590024,0,0
87,DEBIT,39264.90000053014,C332806638,214716.87461812343,175451.97461759328,C993553587,89381.67339770011,128646.57339823025,0,0
14,CASH_OUT,51712.28458190965,C191976745,123151.56657913697,71439.28199722731,C115548509,207517.47056232044,259229.7551442301,0,0
87,CASH_OUT,572285.7586191248,C763114461,27593.404187502434,0.0,C641766256,335134.9085981877,370148.554216011,1,1
19,CASH_IN,8141.631144647778,C726355907,217763.39723691856,209621.7660922708,C360690148,71888.59361573546,80030.22476038324,0,0
54,CASH_IN,6371.3532435476645,C599518186,101583.96372821998,95212.61048467232,C210762233,66182.13761391694,72553.49085746461,0,0
93,DEBIT,15942.664229483664,C814532676,306322.6341398526,290379.9699103689,C698246096,302592.01418531226,318534.6784147959,0,0
20,CASH_OUT,25602.122104371727,C724667912,393630.796291169,368028.6741867973,C295711955,95938.47510703676,121540.59721140849,0,0
29,PAYMENT,100341.42200428904,C770203460,328.71861168644034,0.0,M442857909,341272.78405286284,441614.2060571519,0,0
24,TRANSFER,2831.382300278764,C948354748,12807.682049066721,9976.299748787958,C729551370,1003541.6596605298,1006373.0419608086,0,0
82,PAYMENT,1020.9661554706754,C861821322,79169.17130233132,78148.20514686065,M366507243,779118.5054462338,780139.4716017045,0,0
63,TRANSFER,23716.677796263135,C277252194,312022.746089863,288306.0682935999,C335090200,217348.772487884,241065.45028414714,0,0
74,TRANSFER,35712.723058337666,C825217475,515571.34680447116,479858.6237461335,C512790743,94068.96513010605,129781.68818844372,0,0
57,CASH_OUT,37471.40098888316,C885728585,83796.01089127871,46324.609902395554,C185201857,13546.560172634267,51017.96116151742,0,0
8,DEBIT,22702.887281104187,C568502118,19092.020618186933,0.0,C198047161,267913.1747909131,290616.0620720173,0,0
90,PAYMENT,61599.150186687955,C758848992,17799.097134020074,0.0,M989515868,763044.9780229471,824644.128209635,0,0
62,DEBIT,14318.05061909372,C346163066,144332.09356638425,130014.04294729054,C920227722,14081.158813199443,28399.209432293163,0,0
29,CASH_OUT,108826.29418074753,C674988551,89633.53679739263,0.0,C848576310,1237.3619038546171,50272.49771353965,1,0
74,CASH_OUT,68733.31645377024,C469601456,79578.67323614142,10845.356782371178,C688126738,356492.0045833917,425225.321037162,0,0
17,CASH_OUT,37576.94036495218,C338223334,62691.93183513364,25114.991470181463,C880313947,21574.725740595917,59151.666105548094,0,0
66,CASH_IN,7424.2766854726415,C610460064,129147.38523909955,121723.10855362691,C971981478,17029.455198413976,24453.73188388662,0,0
6,PAYMENT,4378.48537259957,C649086440,195230.98364848664,190852.49827588708,M465050836,482337.33782876114,486715.8232013607,0,0
58,CASH_IN,15896.775298533645,C808016618,36090.97282734367,20194.197528810026,C192946265,16580.868846090532,32477.644144624177,0,0
69,PAYMENT,12076.668857677381,C248861697,24963.867664915164,12887.198807237783,M437577941,24211.65099173772,36288.3198494151,0,0
28,TRANSFER,42045.10783501779,C325599798,110926.63410094465,68881.52626592686,C499618501,168595.82171962416,210640.92955464195,0,0
62,CASH_OUT,2117.914127032535,C186736522,246196.10146251475,244078.18733548222,C853285386,282785.8815726715,284903.7956997041,0,0
41,PAYMENT,5971.115509609609,C931135970,42795.2218828319,36824.10637322229,M636171661,102022.59512341212,107993.71063302172,0,0
69,DEBIT,27880.323073543866,C781173264,31807.010608097593,3926.6875345537264,C133403195,109148.69720082342,137029.02027436727,0,0
82,DEBIT,2006.111569198931,C138280105,25633.151744006955,23627.040174808022,C814094243,200274.9682572344,202281.07982643333,0,0
90,CASH_OUT,893223.3079779166,C708538940,29368.79486030668,0.0,C640590843,140811.41343954546,148557.1584674761,1,1
84,CASH_IN,9802.87745645931,C910166146,14494.871485775326,4691.994029316016,C163452391,3760.7969477920833,13563.674404251393,0,0
41,TRANSFER,802671.5361388567,C912927266,90826.85646956526,0.0,C961170984,24113.598922657457,43612.26310029765,1,1
49,PAYMENT,3452.6562726758298,C454768340,32965.204322978665,29512.548050302834,M779142273,174263.48066760556,177716.1369402814,0,0
91,CASH_OUT,967124.9111724724,C382983128,95436.74399613908,0.0,C113247416,315648.4296616993,355067.2295247465,1,1
49,CASH_OUT,11877.565855901832,C715511910,8668.308489708692,0.0,C497781866,288026.0890728402,299903.654928742,0,0
76,PAYMENT,49793.52588656513,C939259904,12268.391651084272,0.0,M355891003,269458.241475146,319251.7673617111,0,0
71,TRANSFER,12627.345925738784,C798289798,76817.66524190913,64190.31931617034,C254311571,295044.88967675477,307672.2356024936,0,0
3,CASH_IN,6442.783104854228,C551378579,71647.91554136462,65205.132436510394,C960387349,9092.272185703127,15535.055290557355,0,0
10,CASH_IN,3069.0339805542153,C168539818,31678.127970998183,28609.093990443966,C571273574,450952.53646099556,454021.57044154976,0,0
98,PAYMENT,85.04250274091491,C975382661,175522.03384235635,175436.99133961543,M963576963,440155.7666263475,440240.8091290884,0,0
89,DEBIT,15202.470921466404,C616809270,20708.218448438645,5505.747526972242,C324727149,151824.91595890507,167027.3868803715,0,0
35,CASH_IN,2276.883719705846,C659565667,44732.06430836259,42455.180588656745,C796847929,57161.9205951614,59438.804314867244,0,0
80,CASH_OUT,9952.654800874869,C211074034,81083.15597459434,71130.50117371947,C967175895,179385.12671353057,189337.78151440545,0,0
2,CASH_IN,17806.470054858397,C269976059,201899.46487131002,184092.99481645162,C302357824,163237.46901577787,181043.93907063626,0,0
24,TRANSFER,6460.602732449984,C460732180,54223.19723736969,47762.59450491971,C290453207,50451.97127464405,56912.57400709403,0,0
74,CASH_IN,3862.8759829072555,C324651570,50849.65971235236,46986.7837294451,C665423673,184829.39173788222,188692.26772078947,0,0
38,DEBIT,29818.368173443894,C702623405,86639.9811929653,56821.6130195214,C567628701,319199.8396642898,349018.2078377337,0,0
22,CASH_IN,58680.619236882994,C840288775,38081.45678119359,0.0,C954383691,328089.6241788642,386770.2434157472,0,0
26,PAYMENT,2126.9997722026296,C236603715,123502.75607971808,121375.75630751545,M987286802,12310.797943487265,14437.797715689894,0,0
43,CASH_IN,3392.350090108312,C701463914,28594.48365429614,25202.133564187825,C362435199,43920.79256415052,47313.14265425883,0,0
55,DEBIT,64393.84612522242,C964009615,173271.34872940328,108877.50260418086,C506116541,220658.66186998851,285052.50799521094,0,0
39,PAYMENT,780.3310363562624,C833234754,31793.98062590501,31013.649589548746,M812966905,392982.6372733803,393762.9683097366,0,0
91,CASH_OUT,76012.77918225934,C596659654,492004.0161382687,415991.23695600935,C847243879,147301.59671294424,223314.3758952036,0,0
29,PAYMENT,103.10604418084903,C747807489,38047.37220979081,37944.26616560996,M464542826,245875.6742304613,245978.78027464214,0,0
20,TRANSFER,41386.94213267388,C909089792,211052.88940779938,169665.94727512548,C526312565,4259.43889510855,45646.38102778243,0,0
91,PAYMENT,7353.892531055082,C155222713,50642.856187057616,43288.96365600253,M457268931,187513.50310256737,194867.39563362245,0,0
41,CASH_OUT,55813.27994761926,C172425472,28243.564840851624,0.0,C695056718,653556.2074232408,709369.4873708601,0,0
54,CASH_IN,7633.6063626568475,C572357221,25639.434554615564,18005.828191958717,C938109779,216359.65222443483,223993.25858709167,0,0
20,PAYMENT,21254.044368129355,C751162738,189839.6010993547,168585.55673122534,M232082859,510917.50855374406,532171.5529218734,0,0
19,PAYMENT,1678.340229704203,C588162182,36925.804631821804,35247.4644021176,M334218707,166946.50760958856,168624.84783929275,0,0
84,PAYMENT,5560.141909704825,C495482711,41334.05516036814,35773.91325066331,M891882613,370784.94610836485,376345.0880180697,0,0
99,PAYMENT,29726.049287937894,C444335556,21939.19173005885,0.0,M792278262,26514.920557563586,56240.96984550148,0,0
66,TRANSFER,679914.4023914817,C928980827,325255.459402253,0.0,C734488252,26366.741276060548,41421.34987543847,1,1
30,DEBIT,52623.19109714832,C529574417,28069.843570726218,0.0,C411613588,25607.435090707415,78230.62618785574,0,0
53,DEBIT,11208.61604289118,C323183703,28427.936022446014,17219.319979554835,C356204809,134218.26267925248,145426.87872214365,0,0
34,PAYMENT,40785.57058494985,C924247289,288058.18602924404,247272.61544429418,M414434327,80174.20367457574,120959.77425952558,0,0
22,CASH_OUT,11928.791947588203,C114161055,231161.42836784603,219232.63642025783,C557398191,254012.44593686328,265941.23788445146,0,0
67,CASH_OUT,77512.52163249483,C224725420,28623.097005019983,0.0,C996382006,465830.8172931096,543343.3389256045,0,0
6,PAYMENT,64304.87815956114,C941227808,200044.9745537893,135740.09639422817,M484277351,193188.03802728406,257492.9161868452,0,0
79,TRANSFER,7993.797936595431,C605691593,28744.638434322784,20750.840497727353,C663766910,47958.92181052665,55952.71974712208,0,0
27,PAYMENT,43427.74993788168,C704335536,8824.57729278649,0.0,M818971623,534373.1672401269,577800.9171780086,0,0
10,TRANSFER,37636.42544951594,C594853024,171680.7936890888,134044.36823957285,C352873084,150094.81787143176,187731.2433209477,0,0
73,PAYMENT,4741.679341212189,C938212064,147647.36210229553,142905.68276108336,M697372325,254554.24832597,259295.92766718217,0,0
97,TRANSFER,19588.775530221472,C639390406,34908.54197924984,15319.766449028371,C999428802,442376.8319569393,461965.60748716077,0,0
96,TRANSFER,1519.1814099192466,C886383043,9446.342203975983,7927.1607940567355,C853902684,917700.6134393224,919219.7948492417,0,0
48,PAYMENT,36254.63861567812,C113187867,23122.47217889456,0.0,M346005255,141069.84435932414,177324.48297500226,0,0
70,TRANSFER,3846.431996962597,C432064052,147428.03404720017,143581.60205023756,C802299548,330117.3240260189,333963.7560229815,0,0
59,CASH_IN,1478.941995253284,C591435743,334522.7764196113,333043.83442435804,C892002294,167342.1179188418,168821.0599140951,0,0
59,TRANSFER,633777.0653125988,C882996011,29975.7449633942,0.0,C928320137,133283.1134323029,143516.93042598708,1,1
2,CASH_OUT,17213.980947403656,C220281935,170517.15875948963,153303.17781208598,C691289284,154313.665754116,171527.64670151964,0,0
29,TRANSFER,38618.980018072005,C535971565,25868.350133324424,0.0,C453355082,132436.41481556455,171055.39483363656,0,0
68,TRANSFER,73190.60845984689,C880775862,113818.6286713411,40628.02021149421,C709995184,109300.27340013202,182490.8818599789,0,0
65,CASH_OUT,11588.25356150812,C198729741,8731.702627546096,0.0,C929402041,257268.5868182428,268856.84037975094,0,0
83,TRANSFER,1257.019335291993,C221663846,88018.93990825275,86761.92057296076,C611886498,57449.984087958626,58707.00342325062,0,0
26,CASH_OUT,27665.258402156276,C285642019,31360.162205441105,3694.9038032848293,C833207293,191621.3241360408,219286.58253819708,0,0
89,PAYMENT,16666.15234804042,C874358049,260161.05757970584,243494.9052316654,M465858807,249626.86388276797,266293.0162308084,0,0
10,CASH_IN,11890.2082605084,C497284439,34213.95096093458,22323.742700426177,C105118036,445293.09113055334,457183.29939106177,0,0
53,CASH_IN,7410.092928260784,C750979985,50823.01530199747,43412.922373736685,C970469197,80656.64271571356,88066.73564397435,0,0
79,DEBIT,13969.115580954976,C430065935,183683.494168966,169714.37858801102,C288958420,394080.2699316406,408049.3855125956,0,0
59,CASH_OUT,795791.3456817438,C826010600,57674.21295271732,0.0,C819530799,581146.0361714208,589426.3730351782,1,1
22,DEBIT,28304.853506014573,C713941668,27234.9882549974,0.0,C557727742,209211.2065931914,237516.06009920596,0,0
51,PAYMENT,15710.587498194682,C670913320,79306.54673669788,63595.9592385032,M743097690,295185.18593222596,310895.7734304206,0,0
48,CASH_IN,41896.68160625366,C829828094,183252.64380746373,141355.96220121006,C173807331,104076.54952605277,145973.23113230642,0,0
21,PAYMENT,15695.25564298788,C410283032,56770.92730124567,41075.67165825779,M749436544,607875.9001605686,623571.1558035566,0,0
22,PAYMENT,5453.063141356865,C604448007,14258.769363796833,8805.706222439967,M447002108,222255.3015397076,227708.36468106447,0,0
98,TRANSFER,38098.51645050697,C674332375,48302.71290419973,10204.196453692763,C952096789,74258.19321687418,112356.70966738115,0,0
30,PAYMENT,16303.601786061465,C611775599,308949.6576913462,292646.0559052847,M909457294,103590.64203148865,119894.24381755012,0,0
25,CASH_IN,4644.632422453631,C862931037,7474.684427527881,2830.05200507425,C816199155,192338.97194713642,196983.60436959006,0,0
28,CASH_OUT,694069.8804656161,C530112145,52500.09074637994,0.0,C610385875,53349.915957688674,72897.07546834793,1,1
65,CASH_IN,8864.517929592022,C334899267,104420.59076963006,95556.07284003803,C609786381,280415.1707468138,289279.6886764058,0,0
45,TRANSFER,37220.05473206827,C346955183,8177.173831536057,0.0,C747658312,50898.8570608113,88118.91179287957,0,0
68,CASH_IN,12087.091900497104,C640473059,42304.75986475056,30217.667964253455,C373689618,179194.31219551654,191281.40409601363,0,0
7,CASH_OUT,25934.785346665536,C680850629,282309.6707215302,256374.88537486468,C653026599,238808.79374724455,264743.57909391006,0,0
49,DEBIT,2018.2601100438123,C947054658,3111.4775112054567,1093.2174011616444,C512153441,392862.746099218,394881.00620926183,0,0
9,CASH_OUT,10094.427806146448,C509625489,139328.62656389485,129234.19875774841,C165690115,264776.9327057175,274871.36051186395,0,0
36,CASH_OUT,81786.91791956768,C400234094,184121.21394629503,102334.29602672734,C561616160,320716.11160756566,402503.02952713333,0,0
83,TRANSFER,33063.20252408288,C498317031,32443.00512467252,0.0,C827121706,488212.7153160341,521275.917840117,0,0
1,PAYMENT,3495.6583251041047,C553871633,24170.776689658574,20675.11836455447,M660254628,182147.0192185481,185642.67754365221,0,0
10,CASH_OUT,6518.067843983545,C596192406,246299.9105105692,239781.84266658567,C942813889,374524.51652909594,381042.5843730795,0,0
36,CASH_IN,8014.05384447725,C699012386,144393.06582226913,136379.01197779187,C342728474,52759.83876381762,60773.892608294875,0,0
